"BarcodeID","TripID","Region","Reach","Date","SampleNumber","RiverMile","DepthTotal","DepthSample","DepthIntegrated","GearID","TimeDay","TimeBegin","TimeElapsed","SuspendedLoad","Collector","FmUse","FiltrationEfficiency","Distance","Velocity","Volume","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes"
"D07556","GC20130912","GrandCanyon","CRGrandCanyon","09/16/2013","7",39.66,38.00,35.00,0,4,"Crepuscular","19:39:14",311,,,"Net",0.99,216.14,0.69,43.81,0,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Barcode retroactively assigned (2017-07-06 JDM)."
"D07557","GC20130912","GrandCanyon","CRGrandCanyon","09/18/2013","1",61.35,18.50,15.50,0,4,"Crepuscular","17:42:15",310,,,"Net",1.14,202.10,0.65,40.97,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Bomb bar was bent, which may have lowered bomb clicks. Barcode retroactively assigned (2017-07-06 JDM)."
"D07558","GC20130912","GrandCanyon","CRGrandCanyon","09/18/2013","2",61.35,18.50,15.50,0,4,"Crepuscular","18:10:32",297,,,"Net",1.18,192.20,0.65,38.96,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Bomb bar was bent, which may have lowered bomb clicks. Barcode retroactively assigned (2017-07-06 JDM)."
"D07559","GC20130912","GrandCanyon","CRGrandCanyon","09/18/2013","3",61.35,18.50,3.50,0,4,"Crepuscular","18:21:50",299,,,"Net",1.12,196.69,0.66,39.87,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Bomb bar was bent, which may have lowered bomb clicks. Barcode retroactively assigned (2017-07-06 JDM)."
"D07560","GC20130912","GrandCanyon","CRGrandCanyon","09/18/2013","4",61.35,18.50,15.50,0,4,"Crepuscular","18:40:30",299,,,"Net",1.27,182.62,0.61,37.02,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Bomb bar was bent, which may have lowered bomb clicks. Barcode retroactively assigned (2017-07-06 JDM)."
"D07561","GC20130912","GrandCanyon","CRGrandCanyon","09/18/2013","5",61.35,18.50,3.50,0,4,"Crepuscular","18:57:20",300,,,"Net",1.23,177.19,0.59,35.92,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Bomb bar was bent, which may have lowered bomb clicks. Barcode retroactively assigned (2017-07-06 JDM)."
"D07562","GC20130912","GrandCanyon","CRGrandCanyon","09/18/2013","6",61.35,18.50,15.50,0,4,"Crepuscular","19:09:54",296,,,"Net",1.23,158.60,0.54,32.15,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Bomb bar was bent, which may have lowered bomb clicks. Barcode retroactively assigned (2017-07-06 JDM)."
"D07563","GC20130912","GrandCanyon","CRGrandCanyon","09/18/2013","7",61.35,18.50,15.50,0,4,"Crepuscular","19:36:27",297,,,"Net",1.21,157.20,0.53,31.86,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Bomb bar was bent, which may have lowered bomb clicks. Barcode retroactively assigned (2017-07-06 JDM)."
"D07564","GC20130912","GrandCanyon","CRGrandCanyon","09/27/2013","1",68.81,16.00,3.50,0,4,"Day","15:55:02",60,,,"Net",0.94,40.08,0.67,8.12,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07565","GC20130912","GrandCanyon","CRGrandCanyon","09/27/2013","2",68.81,16.00,,1,4,"Day","16:02:01",37,,,"Net",0.87,23.62,0.64,4.79,1,1,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07566","GC20130912","GrandCanyon","CRGrandCanyon","09/27/2013","3",68.81,16.00,3.50,0,4,"Day","16:06:35",65,,,"Net",0.88,42.21,0.65,8.56,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07567","GC20130912","GrandCanyon","CRGrandCanyon","09/27/2013","4",68.81,16.00,,1,4,"Day","16:12:18",36,,,"Net",1.64,17.43,0.48,3.53,1,1,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07568","GC20130912","GrandCanyon","CRGrandCanyon","09/27/2013","5",68.81,16.00,3.50,0,4,"Day","16:15:54",63,,,"Net",0.91,40.16,0.64,8.14,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07569","GC20130912","GrandCanyon","CRGrandCanyon","09/27/2013","6",68.81,16.00,,1,4,"Day","16:21:45",42,,,"Net",0.92,18.94,0.45,3.84,1,1,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07570","GC20130912","GrandCanyon","CRGrandCanyon","09/28/2013","1",87.88,30.00,3.50,0,4,"Day","11:03:17",62,,,"Net",0.89,35.59,0.57,7.21,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07571","GC20130912","GrandCanyon","CRGrandCanyon","09/28/2013","2",87.88,30.00,,1,4,"Day","11:13:09",44,,,"Net",0.90,24.43,0.56,4.95,1,1,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07572","GC20130912","GrandCanyon","CRGrandCanyon","09/28/2013","3",87.88,30.00,3.50,0,4,"Day","11:18:46",58,,,"Net",0.96,36.53,0.63,7.40,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07573","GC20130912","GrandCanyon","CRGrandCanyon","09/28/2013","4",87.88,30.00,,1,4,"Day","11:24:35",58,,,"Net",0.93,29.03,0.50,5.88,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07574","GC20130912","GrandCanyon","CRGrandCanyon","09/28/2013","5",87.88,30.00,3.50,0,4,"Day","11:29:27",62,,,"Net",0.87,37.85,0.61,7.67,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07575","GC20130912","GrandCanyon","CRGrandCanyon","09/28/2013","6",87.88,30.00,,1,4,"Day","11:34:42",56,,,"Net",1.07,27.20,0.49,5.51,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07576","GC20130912","GrandCanyon","CRGrandCanyon","09/29/2013","1",137.90,40.00,3.50,0,4,"Day","14:52:48",58,,,"Net",2.02,41.10,0.71,8.33,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout.  Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07577","GC20130912","GrandCanyon","CRGrandCanyon","09/29/2013","2",137.90,40.00,30.00,0,4,"Day","15:00:54",69,,,"Net",0.85,51.00,0.74,10.34,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout.  Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07578","GC20130912","GrandCanyon","CRGrandCanyon","09/29/2013","3",137.90,40.00,3.50,0,4,"Day","15:09:10",58,,,"Net",0.82,46.08,0.79,9.34,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout.  Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07579","GC20130912","GrandCanyon","CRGrandCanyon","09/29/2013","4",137.90,40.00,37.00,0,4,"Day","15:14:42",73,,,"Net",0.84,58.78,0.81,11.91,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout.  Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07580","GC20130912","GrandCanyon","CRGrandCanyon","09/29/2013","5",137.90,40.00,3.50,0,4,"Day","15:21:10",59,,,"Net",0.89,46.51,0.79,9.43,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout.  Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07581","GC20130912","GrandCanyon","CRGrandCanyon","09/29/2013","6",137.90,40.00,31.00,0,4,"Day","15:27:45",56,,,"Net",0.80,45.08,0.80,9.14,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout.  Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07582","GC20130912","GrandCanyon","CRGrandCanyon","09/30/2013","1",166.75,19.50,3.50,0,4,"Day","09:08:06",58,,,"Net",0.80,60.47,1.04,12.26,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07583","GC20130912","GrandCanyon","CRGrandCanyon","09/30/2013","2",166.75,19.50,,1,4,"Day","09:14:59",38,,,"Net",0.81,37.58,0.99,7.62,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07584","GC20130912","GrandCanyon","CRGrandCanyon","09/30/2013","3",166.75,19.50,3.50,0,4,"Day","09:20:17",61,,,"Net",0.75,56.57,0.93,11.47,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07585","GC20130912","GrandCanyon","CRGrandCanyon","09/30/2013","4",166.75,19.50,,1,4,"Day","09:28:15",33,,,"Net",0.67,26.87,0.81,5.45,1,1,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07586","GC20130912","GrandCanyon","CRGrandCanyon","09/30/2013","5",166.75,19.50,3.50,0,4,"Day","09:33:58",60,,,"Net",0.67,49.68,0.83,10.07,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07587","GC20130912","GrandCanyon","CRGrandCanyon","09/30/2013","6",166.75,19.50,,1,4,"Day","09:43:30",30,,,"Net",0.69,23.62,0.79,4.79,1,1,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Very turbid, thick water from flooding. All deep samples susceptible to significant backflow issues, so dropped net to 3 ft above bottom, and reeling it up in one, continuous, quick movement.  Depth-integrated, j"
"D07588","GC20130912","GrandCanyon","CRGrandCanyon","10/01/2013","1",225.40,34.00,3.50,0,4,"Day","10:25:15",61,,,"Net",0.89,39.14,0.64,7.93,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07589","GC20130912","GrandCanyon","CRGrandCanyon","10/01/2013","2",225.40,34.00,31.00,0,4,"Day","10:32:18",57,,,"Net",0.82,43.79,0.77,8.88,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07590","GC20130912","GrandCanyon","CRGrandCanyon","10/01/2013","3",225.40,34.00,3.50,0,4,"Day","10:38:30",61,,,"Net",0.86,41.91,0.69,8.50,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07591","GC20130912","GrandCanyon","CRGrandCanyon","10/01/2013","4",225.40,34.00,31.00,0,4,"Day","10:44:09",69,,,"Net",0.82,47.99,0.70,9.73,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07592","GC20130912","GrandCanyon","CRGrandCanyon","10/01/2013","5",225.40,34.00,3.50,0,4,"Day","10:58:49",60,,,"Net",0.84,42.72,0.71,8.66,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07593","GC20130912","GrandCanyon","CRGrandCanyon","10/01/2013","6",225.40,34.00,31.00,0,4,"Day","11:05:22",74,,,"Net",0.85,45.95,0.62,9.31,1,0,,,"",0.00,0,,,"Natal Origins 2013 September trip. Runout. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07594","GC20140109","GrandCanyon","CRLeesFerry","01/10/2014","7",-3.40,13.00,10.00,0,4,"Day","16:28:00",301,,,"Net",0.88,242.13,0.80,49.08,0,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM)."
"D07595","GC20140109","GrandCanyon","CRLeesFerry","01/10/2014","8",-3.40,13.00,10.00,0,4,"Crepuscular","17:02:04",306,,,"Net",1.17,244.01,0.80,49.46,0,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM)."
"D07596","GC20140109","GrandCanyon","CRLeesFerry","01/10/2014","9",-3.40,13.00,3.00,0,4,"Crepuscular","17:13:55",300,,,"Net",0.86,198.44,0.66,40.22,0,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM)."
"D07597","GC20140109","GrandCanyon","CRLeesFerry","01/10/2014","10",-3.40,13.00,10.00,0,4,"Crepuscular","17:31:00",327,,,"Net",0.90,186.34,0.57,37.77,0,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM)."
"D07598","GC20140109","GrandCanyon","CRLeesFerry","01/10/2014","11",-3.40,13.00,3.00,0,4,"Crepuscular","17:42:35",303,,,"Net",0.90,266.18,0.88,53.95,0,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM)."
"D07599","GC20140109","GrandCanyon","CRLeesFerry","01/10/2014","12",-3.40,13.00,10.00,0,4,"Crepuscular","18:00:31",305,,,"Net",0.91,245.06,0.80,49.67,0,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM)."
"D07600","GC20140109","GrandCanyon","CRLeesFerry","01/10/2014","13",-3.40,13.00,10.00,0,4,"Crepuscular","18:30:39",284,,,"Net",0.89,228.81,0.81,46.38,0,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM)."
"D07601","GC20140109","GrandCanyon","CRGrandCanyon","01/11/2014","1",19.00,26.00,23.00,0,4,"Day","16:31:35",295,,,"Bomb",0.35,338.46,1.15,68.61,1,1,,,"",0.00,0,,,"Natal Origins 2014 January trip. Sample full of sand. Dropping deployment times by 1 min throughout this set until filtration efficiencies are good. Barcode retroactively assigned (2017-07-06 JDM)."
"D07602","GC20140109","GrandCanyon","CRGrandCanyon","01/11/2014","2",19.00,26.00,23.00,0,4,"Crepuscular","17:05:20",234,,,"Net",0.54,141.92,0.61,28.77,1,1,,,"",0.00,0,,,"Natal Origins 2014 January trip. Sample full of sand. Dropping deployment times by 1 min throughout this set until filtration efficiencies are good. Barcode retroactively assigned (2017-07-06 JDM)."
"D07603","GC20140109","GrandCanyon","CRGrandCanyon","01/11/2014","3",19.00,26.00,3.00,0,4,"Crepuscular","17:17:55",184,,,"Net",0.89,207.29,1.13,42.02,0,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Sandy samples. Dropping deployment times by 1 min throughout this set until filtration efficiencies are good. Barcode retroactively assigned (2017-07-06 JDM)."
"D07604","GC20140109","GrandCanyon","CRGrandCanyon","01/11/2014","4",19.00,26.00,23.00,0,4,"Crepuscular","17:30:14",117,,,"Net",0.76,95.95,0.82,19.45,1,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Sandy samples.  Dropping deployment times by 1 min throughout this set until filtration efficiencies are good. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively ass"
"D07605","GC20140109","GrandCanyon","CRGrandCanyon","01/11/2014","5",19.00,26.00,3.00,0,4,"Crepuscular","17:43:56",120,,,"Net",0.97,154.27,1.29,31.27,0,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Sandy samples. Dropping deployment times by 1 min throughout this set until filtration efficiencies are good. Barcode retroactively assigned (2017-07-06 JDM)."
"D07606","GC20140109","GrandCanyon","CRGrandCanyon","01/11/2014","6",19.00,26.00,23.00,0,4,"Crepuscular","18:01:30",110,,,"Net",0.74,93.80,0.85,19.01,1,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Sandy samples.  Dropping deployment times by 1 min throughout this set until filtration efficiencies are good. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively ass"
"D07607","GC20140109","GrandCanyon","CRGrandCanyon","01/11/2014","7",19.00,26.00,23.00,0,4,"Crepuscular","18:31:14",106,,,"Net",0.64,76.37,0.72,15.48,1,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Sandy samples.  Dropping deployment times by 1 min throughout this set until filtration efficiencies are good. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively ass"
"D07608","GC20140109","GrandCanyon","CRGrandCanyon","01/13/2014","1",39.70,41.00,38.00,0,4,"Day","16:48:50",180,,,"Bomb",,114.76,0.64,23.26,1,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Net not wetted before starting sampling; may have messed with flowmeter numbers. Barcode retroactively assigned (2017-07-06 JDM)."
"D07609","GC20140109","GrandCanyon","CRGrandCanyon","01/13/2014","2",39.70,41.00,38.00,0,4,"Crepuscular","17:00:18",178,,,"Net",0.80,123.82,0.70,25.10,0,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM)."
"D07610","GC20140109","GrandCanyon","CRGrandCanyon","01/13/2014","3",39.70,41.00,3.00,0,4,"Crepuscular","17:13:34",181,,,"Net",0.88,160.03,0.88,32.44,0,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM)."
"D07611","GC20140109","GrandCanyon","CRGrandCanyon","01/13/2014","4",39.70,41.00,38.00,0,4,"Crepuscular","17:30:36",178,,,"Net",1.27,99.45,0.56,20.16,1,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Net flowmeter distance greater than bomb flowmeter distance verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07612","GC20140109","GrandCanyon","CRGrandCanyon","01/13/2014","5",39.70,41.00,3.00,0,4,"Crepuscular","17:44:24",183,,,"Net",0.83,143.67,0.79,29.12,0,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM)."
"D07613","GC20140109","GrandCanyon","CRGrandCanyon","01/13/2014","6",39.70,41.00,38.00,0,4,"Crepuscular","17:59:07",173,,,"Net",0.50,35.80,0.21,7.26,1,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07614","GC20140109","GrandCanyon","CRGrandCanyon","01/15/2014","1",61.35,16.00,13.00,0,4,"Day","16:29:36",180,,,"Net",0.77,149.21,0.83,30.24,1,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07615","GC20140109","GrandCanyon","CRGrandCanyon","01/15/2014","2",61.35,16.00,13.00,0,4,"Crepuscular","17:01:59",175,,,"Net",0.74,148.30,0.85,30.06,1,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07616","GC20140109","GrandCanyon","CRGrandCanyon","01/15/2014","3",61.35,16.00,3.00,0,4,"Crepuscular","17:10:18",179,,,"Net",0.78,154.86,0.87,31.39,1,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07617","GC20140109","GrandCanyon","CRGrandCanyon","01/15/2014","4",61.35,16.00,13.00,0,4,"Crepuscular","17:32:46",170,,,"Net",0.77,148.17,0.87,30.03,1,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D07618","GC20140109","GrandCanyon","CRGrandCanyon","01/15/2014","5",61.35,16.00,3.00,0,4,"Crepuscular","17:39:39",185,,,"Net",0.79,161.16,0.87,32.67,1,0,,,"",0.00,0,,,"Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
